"Month","Borough","Equipment Type","Equipment Code","Total Outages","Scheduled Outages","Unscheduled Outages","Entrapments","Time Since Major Improvement","AM Peak Availability","AM Peak Hours Available","AM Peak Total Hours","PM Peak Availability","PM Peak Hours Available","PM Peak Total Hours","24-Hour Availability","24-Hour Hours Available","24-Hour Total Hours","Station Name","Station MRN","Station Complex Name","Station Complex MRN"
"01/01/2015","Manhattan","Escalator","ES210","0","0","0","0","595","100%","124","124","100%","124","124","100%","743.35","743.35","GRANDCENTRAL-42ST-LEX-4/5/6","402","Grand Central-42 St (S,4,5,6,7)","610"
"01/01/2015","Queens","Escalator","ES449","17","6","11","0","186","98.77688172043%","122.48333333333","124","97.37903225806%","120.75","124","94.45564516129%","702.75","744","74ST-BROADWAY-FLS-7","454","74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)","616"
"01/01/2015","Manhattan","Elevator","EL238","7","6","1","0","182","95.56451612903%","118.5","124","94.69086021505%","117.41666666667","124","93.69847670251%","697.11666666667","744","66ST-LINCOLNCENTER-BWY7-1","314","66 St-Lincoln Center - Station","314"
"01/01/2015","Bronx","Elevator","EL182","2","0","2","1","93","97.98387096774%","121.5","124","98.66935483871%","122.35","124","99.27195340502%","738.58333333333","744","GUNHILLRD-LWP-2/5","421","Gun Hill Rd - Station","421"
"01/01/2015","Queens","Elevator","EL491X","0","0","0","0","N/A","62.27150537634%","77.21666666667","124","54.83870967742%","68","124","55.57795698925%","413.5","744","HOWARDBEACH-JFKAIRPORT-RKY-A","198","Howard Beach-JFK Airport - Station","198"
"01/01/2015","Queens","Elevator","EL492X","0","0","0","0","N/A","96.77419354839%","120","124","100%","124","124","98.95385304659%","736.21666666667","744","HOWARDBEACH-JFKAIRPORT-RKY-A","198","Howard Beach-JFK Airport - Station","198"
"01/01/2015","Manhattan","Elevator","EL717X","0","0","0","0","N/A","100%","124","124","100%","124","124","100%","744","744","FULTONST-LEX-4/5","412","Fulton St (A,C,J,Z,2,3,4,5)","628"
"01/01/2015","Manhattan","Elevator","EL726X","0","0","0","0","N/A","100%","124","124","100%","124","124","100%","744","744","CORTLANDTST-BWY-R","21","Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt St (R, W)","624"
"01/01/2015","Manhattan","Elevator","EL720","14","3","11","0","4","91.02150537634%","112.86666666667","124","91.82795698925%","113.86666666667","124","89.95295698925%","669.25","744","FULTONST-8AV-A/C","172","Fulton St (A,C,J,Z,2,3,4,5)","628"
"01/01/2015","Brooklyn","Escalator","ES314","3","1","2","0","975","100%","124","124","98.5752688172%","122.23333333333","124","99.03449820789%","736.81666666667","744","SMITH-9STS-6AV-F/G","238","Smith-9 Sts - Station","238"
"01/01/2015","Brooklyn","Escalator","ES306","16","3","13","0","1111","95.72580645161%","118.7","124","94.52956989247%","117.21666666667","124","95.37186379928%","709.56666666667","744","COURTST-BWY-R","24","Court St (R)/Borough Hall (2,3,4,5)","620"
"01/01/2015","Manhattan","Elevator","EL212","2","1","1","0","254","99.71774193548%","123.65","124","100%","124","124","98.87768817204%","735.65","744","34ST-HERALDSQ-BWY-M/N/R/Q","12","34 St-Herald Sq (B,D,F,M,N,Q,R)","607"
"01/01/2015","Manhattan","Escalator","ES222","6","2","4","0","889","98.54838709677%","122.2","124","99.98655913978%","123.98333333333","124","98.48566308244%","732.73333333333","744","34ST-HERALDSQ-6AV-B/D/F","227","34 St-Herald Sq (B,D,F,M,N,Q,R)","607"
"01/01/2015","Bronx","Escalator","ES123","2","0","2","0","217","100%","124","124","99.93279569892%","123.91666666667","124","99.72222222222%","741.93333333333","744","PELHAMPKWY-LWP-2/5","424","Pelham Pkwy - Station","424"
"01/01/2015","Brooklyn","Escalator","ES330","8","2","6","0","798","98.68279569892%","122.36666666667","124","98.53494623656%","122.18333333333","124","96.67786738351%","719.28333333333","744","BROADWAYJUNCTION-8AV-A/C","184","Broadway Junction (A,C,J,L,Z)","621"
"01/01/2015","Queens","Escalator","ES439","6","1","5","0","313","98.72311827957%","122.41666666667","124","100%","124","124","97.99731182796%","729.1","744","JAMAICACENTER-PARSONS/ARCHER-QBL-E/J/Z","278","Jamaica Center-Parsons/Archer - Station","278"
"01/01/2015","Queens","Escalator","ES441","7","2","5","0","313","94.20698924731%","116.81666666667","124","98.87096774194%","122.6","124","97.24238351254%","723.48333333333","744","JAMAICACENTER-PARSONS/ARCHER-QBL-E/J/Z","278","Jamaica Center-Parsons/Archer - Station","278"
"01/01/2015","Manhattan","Elevator","EL148","1","0","1","0","181","100%","124","124","99.85215053763%","123.81666666667","124","99.65949820789%","741.46666666667","744","INWOOD-207ST-8AV-A","143","Inwood-207 St - Station","143"
"01/01/2015","Manhattan","Elevator","EL288X","0","0","0","0","N/A","100%","124","124","100%","124","124","100%","744","744","42ST/PORTAUTHORITY-BUSTERMINAL-8AV-A/C/E","163","Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)","611"
"01/01/2015","Queens","Escalator","ES445","4","3","1","0","313","100%","124","124","99.52956989247%","123.41666666667","124","97.65008960573%","726.51666666667","744","JAMAICACENTER-PARSONS/ARCHER-QBL-E/J/Z","278","Jamaica Center-Parsons/Archer - Station","278"
"01/01/2015","Manhattan","Elevator","EL109","8","6","2","1","668","92.40591397849%","114.58333333333","124","96.77419354839%","120","124","91.85259856631%","683.38333333333","744","181ST-BWY7-1","301","181 St - Station","301"
"01/01/2015","Manhattan","Escalator","ES337","5","1","4","0","453","98.17204301075%","121.73333333333","124","100%","124","124","99.1353046595%","737.56666666667","744","BOWLINGGREEN-LEX-4/5","414","Bowling Green - Station","414"
"01/01/2015","Bronx","Elevator","EL122","2","2","0","0","303","100%","124","124","100%","124","124","99.59677419355%","741","744","PELHAMBAYPARK-PEL-6","360","Pelham Bay Park - Station","360"
"01/01/2015","Manhattan","Elevator","EL123","2","0","2","0","302","100%","124","124","98.65591397849%","122.33333333333","124","99.39292114695%","739.48333333333","744","175ST-8AV-A","147","175 St - Station","147"
"01/01/2015","Queens","Escalator","ES496X","0","0","0","0","N/A","100%","124","124","100%","124","124","100%","744","744","HOWARDBEACH-JFKAIRPORT-RKY-A","198","Howard Beach-JFK Airport - Station","198"
"01/01/2015","Manhattan","Elevator","EL335","2","0","2","0","117","96.77419354839%","120","124","97.40591397849%","120.78333333333","124","96.94444444444%","721.26666666667","744","W4ST-WASHSQ-8AV-A/B/C/D/E/F/M","167","W 4 St-Wash Sq - Station","167"
"01/01/2015","Manhattan","Escalator","ES233","14","6","8","0","889","97.97043010753%","121.48333333333","124","97.02956989247%","120.31666666667","124","96.08870967742%","714.9","744","34ST-HERALDSQ-6AV-B/D/F","227","34 St-Herald Sq (B,D,F,M,N,Q,R)","607"
"01/01/2015","Brooklyn","Elevator","EL382","7","2","5","0","140","94.40860215054%","117.06666666667","124","95.41666666667%","118.31666666667","124","94.66845878136%","704.33333333333","744","PROSPECTPARK-BWY-B/Q/S","42","Prospect Park - Station","42"
"01/01/2015","Manhattan","Escalator","ES375","0","0","0","0","70",,"0","0",,"0","0",,"0","0","SOUTHFERRY-7AV-1","330","South Ferry (1)/Whitehall St (R)","635"
"01/01/2015","Manhattan","Elevator","EL338","3","3","0","0","69","100%","124","124","100%","124","124","98.36021505376%","731.8","744","CHAMBERSST-7AV-1/2/3","327","Chambers St - Station","327"
"01/01/2015","Brooklyn","Escalator","ES324","12","6","6","0","876","94.13978494624%","116.73333333333","124","92.13709677419%","114.25","124","90.6832437276%","674.68333333333","744","HIGHST-8AV-A/C","173","High St - Station","173"
"01/01/2015","Brooklyn","Elevator","EL393","16","2","14","0","142","93.18548387097%","115.55","124","87.74193548387%","108.8","124","91.53225806452%","681","744","FLUSHINGAV-JAM-J/M","98","Flushing Av - Station","98"
"01/01/2015","Queens","Escalator","ES451","5","3","2","0","497","100%","124","124","99.89247311828%","123.86666666667","124","99.04569892473%","736.9","744","74ST-BROADWAY-FLS-7","454","74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)","616"
"01/01/2015","Manhattan","Escalator","ES263X","0","0","0","0","N/A","93.54838709677%","116","124","94.13978494624%","116.73333333333","124","95.30465949821%","709.06666666667","744","50ST-8AV-C/E","162","50 St - Station","162"
"01/01/2015","Manhattan","Escalator","ES207","5","1","4","0","595","100%","124","124","99.0188172043%","122.78333333333","124","98.09363799283%","729.81666666667","744","GRANDCENTRAL-42ST-FLS-7","465","Grand Central-42 St (S,4,5,6,7)","610"
"01/01/2015","Manhattan","Elevator","EL23X","0","0","0","0","N/A","100%","124","124","100%","124","124","100%","744","744","WORLDTRADECENTER-8AV-E","171","Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt St (R, W)","624"
"01/01/2015","Brooklyn","Elevator","EL709","3","2","1","0","49","98.46774193548%","122.1","124","100%","124","124","98.3355734767%","731.61666666667","744","JAYST-METROTECH-BWY-R","25","Jay St-MetroTech (A,C,F,R)","636"
"01/01/2015","Manhattan","Escalator","ES343","3","1","2","0","453","99.05913978495%","122.83333333333","124","100%","124","124","98.84856630824%","735.43333333333","744","BOWLINGGREEN-LEX-4/5","414","Bowling Green - Station","414"
"01/01/2015","Manhattan","Escalator","ES251X","0","0","0","0","N/A","86.41129032258%","107.15","124","90.83333333333%","112.63333333333","124","89.2876344086%","664.3","744","59ST-COLUMBUSCIRCLE-8AV-A/B/C/D","161","59 St-Columbus Circle (A,B,C,D,1)","614"
"01/01/2015","Bronx","Elevator","EL184","5","3","2","0","97","98.72311827957%","122.41666666667","124","96.77419354839%","120","124","97.31630824373%","724.03333333333","744","231ST-BWY7-1","295","231 St - Station","295"
"01/01/2015","Queens","Escalator","ES498X","0","0","0","0","N/A","100%","124","124","100%","124","124","100%","744","744","HOWARDBEACH-JFKAIRPORT-RKY-A","198","Howard Beach-JFK Airport - Station","198"
"01/01/2015","Bronx","Escalator","ES122","7","3","4","0","222","96.77419354839%","120","124","96.15591397849%","119.23333333333","124","93.54838709677%","696","744","PELHAMPKWY-LWP-2/5","424","Pelham Pkwy - Station","424"
"01/01/2015","Manhattan","Escalator","ES116","5","0","5","0","978","96.77419354839%","120","124","98.02419354839%","121.55","124","97.13485663082%","722.68333333333","744","145ST-8AV-A/B/C/D","151","145 St - Station","151"
"01/01/2015","Manhattan","Elevator","EL331","5","4","1","0","28","99.13978494624%","122.93333333333","124","100%","124","124","97.83378136201%","727.88333333333","744","BLEECKERST-LEX-6","408","Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)","619"
"01/01/2015","Queens","Elevator","EL406","4","3","1","0","302","100%","124","124","100%","124","124","98.45854805171%","726.03333333333","737.4","21ST-QUEENSBRIDGE-63S-F","221","21 St-Queensbridge - Station","221"
"01/01/2015","Manhattan","Elevator","EL215","2","2","0","0","181","97.78225806452%","121.25","124","100%","124","124","98.95833333333%","736.25","744","34ST-PENNSTATION-7AV-1/2/3","318","34 St-Penn Station - Station","318"
"01/01/2015","Brooklyn","Elevator","EL310","8","3","5","4","1149","96.04838709677%","119.1","124","93.95161290323%","116.5","124","92.93906810036%","691.46666666667","744","CLARKST-CLK-2/3","334","Clark St - Station","334"
"01/01/2015","Manhattan","Escalator","ES419","9","6","3","0","303","97.2311827957%","120.56666666667","124","98.64247311828%","122.31666666667","124","96.73835125448%","719.73333333333","744","ROOSEVELTISLAND-63S-F","222","Roosevelt Island - Station","222"
"01/01/2015","Manhattan","Escalator","ES255","10","3","7","0","306","99.1891148983%","120.28333333333","121.26666666667","97.20430107527%","120.53333333333","124","98.01928530913%","720.03333333333","734.58333333333","GRANDCENTRAL-42ST-LEX-4/5/6","402","Grand Central-42 St (S,4,5,6,7)","610"
"01/01/2015","Brooklyn","Elevator","EL392","2","1","1","0","123","99.18010752688%","122.98333333333","124","100%","124","124","99.26299283154%","738.51666666667","744","MARCYAV-JAM-J/M/Z","101","Marcy Av - Station","101"
"01/01/2015","Manhattan","Escalator","ES351","5","2","3","0","177","96.77419354839%","120","124","95.7123655914%","118.68333333333","124","97.00492831541%","721.71666666667","744","WHITEHALLST-SOUTHFERRY-BWY-R","23","South Ferry (1)/Whitehall St (R)","635"
"01/01/2015","Manhattan","Escalator","ES360X","0","0","0","0","N/A","100%","124","124","100%","124","124","100%","744","744","FULTONST-LEX-4/5","412","Fulton St (A,C,J,Z,2,3,4,5)","628"
"01/01/2015","Manhattan","Elevator","EL141","3","0","3","0","95","100%","124","124","97.31182795699%","120.66666666667","124","99.26523297491%","738.53333333333","744","168ST-8AV-A/C","148","168 St (A,C,1)","605"
"01/01/2015","Bronx","Elevator","EL130","4","2","2","0","214","100%","124","124","98.65591397849%","122.33333333333","124","98.53270609319%","733.08333333333","744","3AV-149ST-LWP-2/5","434","3 Av-149 St - Station","434"
"01/01/2015","Brooklyn","Elevator","EL378","5","3","2","0","30","90.32258064516%","112","124","93.54838709677%","116","124","90.85349462366%","675.95","744","BAYPKWY-WST-D","68","Bay Pkwy - Station","68"
"01/01/2015","Manhattan","Escalator","ES224","11","4","7","0","889","95.56451612903%","118.5","124","99.38172043011%","123.23333333333","124","95.95066850044%","709.28333333333","739.21666666667","34ST-HERALDSQ-6AV-B/D/F","227","34 St-Herald Sq (B,D,F,M,N,Q,R)","607"
"01/01/2015","Manhattan","Escalator","ES103","8","3","5","0","1000","100%","124","124","96.77419354839%","120","124","97.01388888889%","721.78333333333","744","125ST-BWY7-1","306","125 St - Station","306"
"01/01/2015","Queens","Elevator","EL489X","0","0","0","0","N/A","100%","124","124","100%","124","124","100%","744","744","AQUEDUCT-RACETRACK-RKY-A","196","Aqueduct-Racetrack - Station","196"
"01/01/2015","Queens","Elevator","EL498","6","2","4","0","34","98.05107526882%","121.58333333333","124","98.10483870968%","121.65","124","97.70833333333%","726.95","744","FARROCKAWAY-MOTTAV-RKY-A","209","Far Rockaway-Mott Av - Station","209"
"01/01/2015","Bronx","Elevator","EL131","2","2","0","0","153","100%","124","124","99.91935483871%","123.9","124","99.35707885305%","739.21666666667","744","161ST-YANKEESTADIUM-CON-B/D","219","161 St-Yankee Stadium (B,D,4)","604"
"01/01/2015","Manhattan","Elevator","EL114","8","2","6","3","684","87.98387096774%","109.1","124","89.15322580645%","110.55","124","87.37231182796%","650.05","744","168ST-BWY7-1","302","168 St (A,C,1)","605"
"01/01/2015","Manhattan","Elevator","EL205","3","3","0","0","293","97.88978494624%","121.38333333333","124","100%","124","124","98.39157706093%","732.03333333333","744","GRANDCENTRAL-42ST-LEX-4/5/6","402","Grand Central-42 St (S,4,5,6,7)","610"
"01/01/2015","Brooklyn","Elevator","EL377","6","5","1","0","30","95.86021505376%","118.86666666667","124","100%","124","124","97.01612903226%","721.8","744","BAYPKWY-WST-D","68","Bay Pkwy - Station","68"
"01/01/2015","Manhattan","Elevator","EL211","6","3","3","1","254","100%","124","124","97.45967741935%","120.85","124","96.74059139785%","719.75","744","34ST-HERALDSQ-BWY-M/N/R/Q","12","34 St-Herald Sq (B,D,F,M,N,Q,R)","607"
"01/01/2015","Manhattan","Elevator","EL710","11","3","8","2","90","90.08064516129%","111.7","124","86.18279569892%","106.86666666667","124","88.42517921147%","657.88333333333","744","BOWLINGGREEN-LEX-4/5","414","Bowling Green - Station","414"
"01/01/2015","Manhattan","Escalator","ES334","7","4","3","0","368","100%","124","124","98.88440860215%","122.61666666667","124","98.49462365591%","732.8","744","BOWERY-JAM-J/Z","103","Bowery - Station","103"
"01/01/2015","Manhattan","Elevator","EL125","3","0","3","0","268","100%","124","124","98.25268817204%","121.83333333333","124","98.79704301075%","735.05","744","125ST-LEX-4/5/6","392","125 St - Station","392"
"01/01/2015","Manhattan","Escalator","ES370","3","2","1","0","70","100%","124","124","100%","124","124","98.81048387097%","735.15","744","SOUTHFERRY-7AV-1","330","South Ferry (1)/Whitehall St (R)","635"
"01/01/2015","Manhattan","Elevator","EL178","1","1","0","0","15","100%","124","124","100%","124","124","99.84318996416%","742.83333333333","744","DYCKMANST-BWY7-1","299","Dyckman St - Station","299"
"01/01/2015","Manhattan","Escalator","ES364","14","2","12","0","2","95.65217391304%","88","92","92.79461279461%","91.86666666667","99","92.84658843981%","534.1","575.25","FULTONST-LEX-4/5","412","Fulton St (A,C,J,Z,2,3,4,5)","628"
"01/01/2015","Queens","Elevator","EL448X","0","0","0","0","N/A","100%","124","124","100%","124","124","100%","744","744","SUTPHINBLVD-ARCHERAV-JFKAIRPORT-QBL-E/J/Z","279","Sutphin Blvd-Archer Av-JFK Airport - Station","279"
"01/01/2015","Manhattan","Elevator","EL268X","0","0","0","0","N/A","100%","124","124","100%","124","124","100%","744","744","49ST-BWY-N/R/Q","10","49 St - Station","10"
"01/01/2015","Manhattan","Escalator","ES600X","0","0","0","0","N/A","100%","124","124","100%","124","124","100%","744","744","LEXINGTONAV/53ST-QBL-E/M","275","Lexington Av-53 St (E,M)/51 St (6)","612"
"01/01/2015","Manhattan","Escalator","ES378X","0","0","0","0","N/A","100%","124","124","100%","124","124","100%","744","744","WALLST-CLK-2/3","333","Wall St - Station","333"
"01/01/2015","Manhattan","Elevator","EL224","4","2","2","1","147","98.38709677419%","122","124","96.73387096774%","119.95","124","97.1729390681%","722.96666666667","744","8AV-CNR-L","115","14 St (A,C,E)/8 Av (L)","618"
"01/01/2015","Manhattan","Elevator","EL217","5","5","0","0","176","99.86559139785%","123.83333333333","124","100%","124","124","97.80241935484%","727.65","744","14ST-UNIONSQ-LEX-4/5/6","406","14 St-Union Sq (L,N,Q,R,4,5,6)","602"
"01/01/2015","Manhattan","Escalator","ES415","2","1","1","0","303","100%","124","124","97.62096774194%","121.05","124","99.39068100358%","739.46666666667","744","ROOSEVELTISLAND-63S-F","222","Roosevelt Island - Station","222"
"01/01/2015","Manhattan","Escalator","ES118","6","2","4","0","932","99.90591397849%","123.88333333333","124","99.4623655914%","123.33333333333","124","99.23835125448%","738.33333333333","744","181ST-8AV-A","146","181 St - Station","146"
"01/01/2015","Manhattan","Escalator","ES257X","0","0","0","0","N/A","81.50537634409%","101.06666666667","124","91.94892473118%","114.01666666667","124","87.22222222222%","648.93333333333","744","14ST-UNIONSQ-LEX-4/5/6","406","14 St-Union Sq (L,N,Q,R,4,5,6)","602"
